ztfname host_ra host_dec sn_ra sn_dec
ZTF20aappghn 228.90146 4.23130 228.90120 4.23174
ZTF20aappghw 231.98173 7.66318 231.98326 7.66461
ZTF20aappgod 242.70372 1.62436 242.70525 1.62498
ZTF20aaqgmji 161.27158 23.80953 161.27110 23.80993
ZTF20aaqhtcd 203.89167 43.60361 203.89140 43.60332
ZTF20aaqnglu 132.25576 1.57383 132.25654 1.57196
ZTF20aaqpxtm 228.47975 52.72136 228.47915 52.72295
ZTF20aaqrddh 199.59109 55.84623 199.59014 55.84676
ZTF20aaqshoz 223.37509 17.29127 223.37657 17.28909
ZTF20aaqtebg 214.72547 26.59461 214.72599 26.59441
ZTF20aaqtnam 270.00000 -80.00000 235.55677 23.88487
ZTF20aaqukzi 72.49074 82.65057 72.51120 82.64848
ZTF20aaqvzko 178.93275 80.21923 178.97621 80.20936
ZTF20aaqzzyt 214.06151 35.94609 214.06147 35.94588
ZTF20aarasxl 204.37237 4.10443 204.37246 4.10474
ZTF20aarbget 204.99029 0.83083 204.98776 0.82807
ZTF20aarbozi 29.84822 21.58323 29.85026 21.58270
ZTF20aarcpql 137.98353 27.89929 137.98341 27.90044
ZTF20aarcyhr 147.17515 47.34547 147.17469 47.34509
ZTF20aarkdoj 242.76471 30.45479 242.76738 30.45409
ZTF20aarucek 281.96929 60.68616 281.96869 60.68651
ZTF20aarvpbq 222.98000 10.12370 222.98020 10.12372
ZTF20aasapko 110.23629 39.86621 110.23630 39.86636
ZTF20aascttq 239.17370 23.26590 239.17240 23.26397
ZTF20aasctts 241.25274 27.25826 241.25588 27.26026
ZTF20aascwar 239.60573 32.96881 239.60326 32.96902
ZTF20aascwvz 230.81018 0.06619 230.81197 0.06493
ZTF20aasdibr 122.36475 42.87974 122.36621 42.87937
ZTF20aasfaxj 160.17787 2.08374 160.17733 2.08440
ZTF20aasfdfr 176.10672 53.57148 176.10612 53.57153
ZTF20aasikkh 219.97566 -7.68777 219.97509 -7.68826
ZTF20aasitqe 231.85289 -13.01853 231.85290 -13.01832
ZTF20aasitrr 232.62792 -12.60345 232.62377 -12.60172
ZTF20aasivxr 279.46264 37.47102 279.46303 37.47093
ZTF20aasiwcu 287.32743 50.27319 287.33540 50.27029
ZTF20aasjzgc 52.90112 40.10845 52.90479 40.10881
ZTF20aasmdec 148.64757 -19.89237 148.64651 -19.88723
ZTF20aasmueu 200.91445 -16.64426 200.91527 -16.64575
ZTF20aasoarv 180.41859 -16.80036 180.41956 -16.80289
ZTF20aasokxu 180.01632 10.37376 180.01493 10.37229
ZTF20aasxerr 239.19671 8.75613 239.19804 8.75724
ZTF20aasxfcd 236.77512 8.86171 236.77447 8.86244
ZTF20aaszzez 178.20327 7.68071 178.20173 7.67976
ZTF20aatpoef 178.93855 46.47774 178.93793 46.47866
ZTF20aatpoeh 184.20749 51.29947 184.20669 51.29942
ZTF20aatppnn 173.90063 43.01889 173.89951 43.01915
ZTF20aatpqps 155.67353 25.82324 155.67561 25.82404
ZTF20aatpwaf 199.68758 50.62443 199.68769 50.62411
ZTF20aatpxkq 196.51578 24.05407 196.51645 24.05504
ZTF20aatqief 199.73414 1.22736 199.73412 1.22741
ZTF20aattotq 217.13232 27.40897 217.13333 27.40832
ZTF20aattqbi 228.71004 17.26809 228.71037 17.26860
ZTF20aattqcv 229.32725 13.02251 229.32714 13.02273
ZTF20aattqfr 233.18524 4.74301 233.18501 4.74659
ZTF20aattqnm 229.28113 14.46701 229.28045 14.46705
ZTF20aattqye 247.00056 19.52215 247.00092 19.52217
ZTF20aattriw 238.12073 24.49353 238.12058 24.49409
ZTF20aattrld 238.13828 22.48033 238.13664 22.47996
ZTF20aattsxa 248.79031 46.21612 248.77810 46.21483
ZTF20aatulug 245.02317 61.79046 245.02400 61.79031
ZTF20aatuqps 251.64171 38.02431 251.64389 38.02409
ZTF20aatuwib 255.32495 2.91130 255.32236 2.91158
ZTF20aatvsjw 129.28843 -1.98832 129.28884 -1.98599
ZTF20aatvzmm 115.78660 45.35977 115.78673 45.36382
ZTF20aatwonv 135.94950 29.16021 135.94893 29.15919
ZTF20aatxnxq 155.94378 8.94058 155.94363 8.94107
ZTF20aatxryt 167.94651 29.38504 167.94655 29.38510
ZTF20aatzfin 203.07417 67.00652 203.07519 67.00697
ZTF20aatzwgk 240.27477 19.45169 240.27613 19.45020
ZTF20aaublmd 138.61311 -10.26441 138.61364 -10.26294
ZTF20aaubntq 149.42670 -12.38246 149.42657 -12.38260
ZTF20aaubotx 155.23780 0.57403 155.23785 0.57370
ZTF20aaukuaa 132.30497 -14.29402 132.30485 -14.29363
ZTF20aaukudw 128.23642 -5.66584 128.23632 -5.66667
ZTF20aaullwp 171.10169 -8.26937 171.10168 -8.26939
ZTF20aaulzvl 175.06468 35.56940 175.06478 35.56967
ZTF20aaummmc 193.26780 -15.45022 193.26904 -15.45152
ZTF20aaumnfl 187.99078 -20.55108 187.99086 -20.55041
ZTF20aaumsrr 185.01550 5.34135 185.01571 5.34331
ZTF20aauomaf 224.24529 9.67552 224.24640 9.67525
ZTF20aauombk 223.97657 17.60594 223.97640 17.60641
ZTF20aauonld 254.31209 14.68049 254.31205 14.68048
ZTF20aauooag 284.95808 33.64781 284.95810 33.64786
ZTF20aauowam 233.63792 37.53207 233.63775 37.53387
ZTF20aaupkac 117.78728 22.74092 117.78748 22.74093
ZTF20aaupolv 180.37823 59.31990 180.37654 59.31928
ZTF20aauqoim 209.49756 -12.61976 209.49645 -12.62035
ZTF20aauqrpe 305.06226 16.60924 305.06053 16.60903
ZTF20aauqtcp 298.48561 2.06822 298.48530 2.06824
ZTF20aaurfcm 262.20041 28.75280 262.20153 28.75412
ZTF20aaurhio 255.13645 36.62696 255.13578 36.62628
ZTF20aaurhzc 267.31578 17.95595 267.31415 17.95095
ZTF20aaurjzv 233.47305 56.69064 233.46850 56.69101
ZTF20aaurknv 250.19749 32.23980 250.19966 32.23831
ZTF20aaurmtf 353.93017 47.25252 353.92842 47.25290
ZTF20aaurucm 129.64218 33.83101 129.64222 33.83107
ZTF20aaurwes 111.59223 36.23343 111.59228 36.23370
ZTF20aaurwih 116.75937 51.71950 116.75826 51.71840
ZTF20aaurzce 128.79970 60.83757 128.80094 60.83589
ZTF20aausxam 168.07068 38.32450 168.07000 38.32499
ZTF20aautilk 134.68026 12.67722 134.68023 12.67717
ZTF20aautscv 165.90475 21.98569 165.90416 21.98488
ZTF20aautzif 187.00220 41.12093 187.00091 41.12019
ZTF20aautzig 187.23477 40.84618 187.23506 40.84716
ZTF20aauuiri 187.14765 -4.06711 187.14740 -4.06944
ZTF20aauvmix 224.56585 33.11424 224.56585 33.11424
ZTF20aauwhyi 235.98286 34.41811 235.98338 34.41783
ZTF20aauwjla 224.39325 20.45855 224.39123 20.45893
ZTF20aauwjmw 220.30145 14.89016 220.30159 14.89104
ZTF20aauwrod 224.38193 26.78305 224.38200 26.78297
ZTF20aauwuui 229.33708 50.90447 229.33656 50.90480
ZTF20aauxgjf 217.30179 46.23992 217.30282 46.23906
ZTF20aauyhea 166.91356 -5.53853 166.91369 -5.53867
ZTF20aauzoca 121.60614 50.40687 121.60664 50.40679
ZTF20aavbeku 183.65284 24.30078 183.65452 24.30439
ZTF20aavdgib 282.57893 61.53065 282.57947 61.53046
ZTF20aavfwdo 212.28529 65.80244 212.28520 65.80200
ZTF20aavhire 208.36667 7.90963 208.36738 7.90957
ZTF20aavhqvo 214.81132 -11.45485 214.81103 -11.45486
ZTF20aavnnat 247.98079 42.70804 247.97898 42.71034
ZTF20aavnnkm 278.78454 31.68889 278.78421 31.68893
ZTF20aavnnqo 258.10416 42.26522 258.10407 42.26544
ZTF20aavnnzx 253.05039 45.20969 253.05007 45.21015
ZTF20aavofki 118.29260 64.84199 118.29232 64.84189
ZTF20aavpnlv 170.35412 3.01393 170.36016 3.01475
ZTF20aavpnqt 171.86248 7.06917 171.86311 7.06921
ZTF20aavpwxl 189.52610 8.04589 189.52647 8.04468
ZTF20aavqfli 173.78837 21.10827 173.78901 21.10710
ZTF20aavrkxw 212.04656 64.40606 212.04726 64.40561
ZTF20aavrloz 219.74075 51.07838 219.74131 51.08270
ZTF20aavrukn 201.30148 20.16631 201.30253 20.16628
ZTF20aavrzha 251.65031 62.82262 251.64525 62.82696
ZTF20aavtdxj 290.39267 46.96218 290.39227 46.96232
ZTF20aavvjie 138.40932 13.33190 138.40885 13.33164
ZTF20aavvzlw 183.09348 -14.58896 183.09394 -14.58903
ZTF20aavxraf 201.82023 32.03070 201.81331 32.03367
ZTF20aavzlxm 230.51050 50.17191 230.50828 50.17050
ZTF20aawadcp 266.31630 -5.09887 266.31457 -5.09759
ZTF20aawcjrx 138.53554 56.09095 138.53548 56.09026
ZTF20aawdjlp 164.82994 43.65597 164.82785 43.65715
ZTF20aawfnro 215.24331 -22.75654 215.24214 -22.75740
ZTF20aawmlfq 244.53067 21.06645 244.53216 21.06627
ZTF20aawnwxo 223.03942 22.46020 223.04150 22.46049
ZTF20aawoojh 268.72495 56.51416 268.72469 56.51422
ZTF20aawqywr 145.26717 34.73290 145.26657 34.73359
ZTF20aawwcgb 187.54122 84.78603 187.54663 84.78691
ZTF20aawxsit 267.05001 9.30235 267.04915 9.30256
ZTF20aaxablt 163.14671 25.11823 163.14718 25.11806
ZTF20aaxagnm 193.09000 -22.96274 193.09009 -22.96286
ZTF20aaxahpk 169.58770 42.30365 169.58937 42.30398
ZTF20aaxbvkt 237.59207 -16.78567 237.59065 -16.78709
ZTF20aaxccrm 253.47217 14.53463 253.47284 14.53496
ZTF20aaxfzhw 270.00000 -80.00000 185.95095 3.01063
ZTF20aaxicpu 209.67598 43.12435 209.67669 43.12642
ZTF20aaxmtxg 233.81441 31.22135 233.81326 31.22153
ZTF20aaxndzx 270.00000 -80.00000 291.99151 63.53761
ZTF20aaxuwuh 233.80008 33.19849 233.80074 33.19942
ZTF20aaxxcms 271.58132 36.62915 271.57931 36.63332
ZTF20aaxxepr 248.58786 13.09809 248.58920 13.09717
ZTF20aaxxhib 324.72638 32.83685 324.72822 32.83532
ZTF20aaybvye 258.66168 58.88007 258.66276 58.88002
ZTF20aaydgsu 194.46291 -17.26040 194.46325 -17.26003
ZTF20aayeims 233.81596 -3.44425 233.81381 -3.44467
ZTF20aayhacx 268.30277 -0.85612 268.30280 -0.85604
ZTF20aayjxdv 273.68560 43.45664 273.68539 43.45617
ZTF20aayjyhp 273.92762 58.21891 273.93200 58.21533
ZTF20aayknlo 175.56090 20.09781 175.56133 20.09752
ZTF20aaymbjk 287.52894 40.00741 287.52959 40.00937
ZTF20aaynavi 139.62008 10.31793 139.62012 10.31764
ZTF20aayngca 138.76936 10.25876 138.76945 10.25873
ZTF20aayqjpv 221.02967 18.01261 221.03014 18.01288
ZTF20aayubpi 304.98669 49.90598 304.98661 49.90564
ZTF20aayuyak 179.80058 11.50545 179.80121 11.50552
ZTF20aayvqhl 177.32947 -0.20651 177.33049 -0.20709
ZTF20aayvubx 201.02839 62.42520 201.03068 62.42715
ZTF20aayvymx 233.78447 23.94412 233.78445 23.94558
ZTF20aaywban 183.47734 55.91715 183.47552 55.91663
ZTF20aayxldg 248.06925 50.18936 248.07205 50.19052
ZTF20aazbqvr 168.45200 25.74649 168.45203 25.74631
ZTF20aazdsjr 274.66356 19.19274 274.66373 19.18991
ZTF20aazdsty 270.00000 -80.00000 275.63066 42.98095
ZTF20aazdxlx 275.44327 33.10981 275.44318 33.11117
ZTF20aazewcq 322.94945 -1.03912 322.94877 -1.03911
ZTF20aazewhe 338.97706 18.41713 338.97698 18.41689
ZTF20aazgtmp 180.74385 20.08520 180.74375 20.08542
ZTF20aazgxgk 171.83877 43.25865 171.83926 43.25801
ZTF20aazhtvi 237.18143 29.81834 237.18131 29.81751
ZTF20aazhzen 203.70339 28.40263 203.70364 28.40248
ZTF20aazhzna 216.09908 26.69022 216.09977 26.68972
ZTF20aazjwgh 198.78686 48.53645 198.78606 48.53561
ZTF20aazkxcw 238.97283 11.97882 238.97270 11.97869
ZTF20aazlvht 146.58781 3.07136 146.58934 3.07330
ZTF20aaznlnj 251.12721 52.81172 251.12727 52.81171
ZTF20aaznpor 270.40028 75.28840 270.40185 75.28851
ZTF20aazomcu 3.87419 17.32494 3.87444 17.32425
ZTF20aazooyu 258.59797 30.98681 258.59808 30.98676
ZTF20aazoqmh 268.20631 38.22839 268.20493 38.22887
ZTF20aazpaki 283.37058 48.80965 283.37050 48.80969
ZTF20aazpapu 295.19379 48.60465 295.19538 48.60561
ZTF20aazpnxl 270.00000 -80.00000 255.04304 50.83726
ZTF20aazpoif 231.49376 46.31263 231.49381 46.31238
ZTF20aazppkz 239.68206 26.81816 239.67956 26.81935
ZTF20aazpwen 243.81722 21.09337 243.81785 21.09326
ZTF20aazquhc 161.14446 39.09349 161.14579 39.09462
ZTF20aazstdx 223.87425 32.83161 223.87326 32.83166
ZTF20aazsyvu 220.94457 71.85021 220.94455 71.85024
ZTF20aazwuin 290.32810 43.01652 290.32933 43.01651
ZTF20aazxvox 196.92409 -7.60375 196.92306 -7.60354
ZTF20aazymxi 225.40837 78.31197 225.42039 78.31463
ZTF20ababkom 248.23097 0.55203 248.23097 0.55201
ZTF20abafzxx 288.90023 53.33954 288.89959 53.33930
ZTF20abahhml 329.16479 41.90644 329.16641 41.90706
ZTF20abahpah 166.64918 -15.85547 166.64977 -15.85480
ZTF20abajdvf 225.69048 58.53499 225.69129 58.53478
ZTF20abajsne 161.26940 2.31886 161.26948 2.31904
ZTF20abajtzc 162.96175 52.78688 162.96121 52.78694
ZTF20abaknoz 218.84580 -13.65371 218.84607 -13.65411
ZTF20abapvvq 243.42694 -20.95362 243.42708 -20.95274
ZTF20abapyxl 263.13986 15.73614 263.14051 15.73585
ZTF20abarsvz 288.83794 79.17832 288.84184 79.17836
ZTF20abasewu 12.39233 23.57825 12.39438 23.57438
ZTF20abasqfx 148.77760 79.28587 148.76887 79.28486
ZTF20abasxmb 165.06748 37.24016 165.06780 37.24129
ZTF20abatdly 184.22174 54.16684 184.22356 54.16626
ZTF20abatfzl 200.36410 48.44092 200.36361 48.44110
ZTF20abatmsa 245.95683 50.15271 245.96024 50.15265
ZTF20abatows 243.53434 30.04227 243.53238 30.04167
ZTF20abaunmw 197.90681 22.92114 197.91494 22.91559
ZTF20abavnaw 235.26248 52.86217 235.25793 52.86201
ZTF20abavxpk 259.12232 29.44625 259.12170 29.44549
ZTF20abawgdl 234.54199 4.78101 234.54229 4.78064
ZTF20abawntz 234.54816 3.02788 234.54801 3.02791
ZTF20abawtpy 257.57332 51.84335 257.57258 51.84283
ZTF20abazekd 288.39361 42.02421 288.39434 42.02402
ZTF20abazgfi 278.06357 43.79558 278.06311 43.79532
ZTF20abbarut 16.44713 34.98943 16.44415 34.99027
ZTF20abbblms 175.34801 11.84349 175.34902 11.84290
ZTF20abbbsfs 197.62468 -1.31418 197.62445 -1.31415
ZTF20abbbumr 193.36102 -2.44550 193.36110 -2.44585
ZTF20abbeeyt 230.21323 33.42467 230.21341 33.42455
ZTF20abbhyxu 243.44181 22.91901 243.43967 22.92071
ZTF20abbihor 158.66106 70.43002 158.66088 70.43001
ZTF20abbilvk 231.57516 59.35246 231.57883 59.35250
ZTF20abbjwgc 169.80011 31.02815 169.80016 31.02901
ZTF20abblqtl 194.86126 38.07968 194.86114 38.07981
ZTF20abbozif 267.15552 60.70682 267.15549 60.70671
ZTF20abbpory 301.03395 71.04155 301.03379 71.03635
ZTF20abbrptu 167.80737 64.88608 167.80731 64.88610
ZTF20abbzmue 170.11163 -5.45615 170.10925 -5.45716
ZTF20abcawtk 243.53434 30.04227 243.53509 30.04300
ZTF20abcbxpj 200.10074 45.26132 200.09920 45.26121
ZTF20abccojn 258.98654 61.41970 258.98690 61.41988
ZTF20abcgjvq 310.93078 -1.23888 310.93448 -1.23807
ZTF20abchbds 286.22539 -11.10363 286.22554 -11.10423
ZTF20abchhuw 357.07701 33.14820 357.07596 33.14896
ZTF20abciflj 154.14043 65.77451 154.14016 65.77448
ZTF20abcqkts 184.31617 5.20164 184.31587 5.20114
ZTF20abcqpdj 182.72020 42.93444 182.72007 42.93426
ZTF20abcsbux 220.54167 11.15596 220.54159 11.15587
ZTF20abcsjtx 219.49893 9.38791 219.49860 9.38858
ZTF20abctyza 273.08207 42.57832 273.08207 42.57813
ZTF20abcuigh 270.00000 -80.00000 220.15310 -0.45939
ZTF20abcwuwg 297.64469 2.01668 297.64447 2.01685
ZTF20abcxnbb 345.18773 11.20805 345.18913 11.20894
ZTF20abcxnfl 345.31794 19.74262 345.31850 19.74283
ZTF20abcxnkh 346.22222 21.58976 346.22213 21.59051
ZTF20abdajyr 268.60516 59.78123 268.60468 59.78096
ZTF20abdsunu 249.31565 78.13318 249.29647 78.13287
ZTF20abdtiti 262.84899 15.44204 262.84910 15.44217
ZTF20abdxffu 210.35539 19.53049 210.35550 19.53044
ZTF20abdxouw 200.53470 48.97558 200.53514 48.97640
ZTF20abdxuew 246.39718 55.29342 246.39818 55.29225
ZTF20abdxyae 293.38422 54.54991 293.38440 54.54996
ZTF20abdzief 175.21105 -4.22336 175.21174 -4.22286
ZTF20abdzrxo 243.51404 14.28221 243.51561 14.28262
ZTF20abedydu 231.37144 65.33559 231.37145 65.33531
ZTF20abedygm 246.51368 63.35463 246.51544 63.35456
ZTF20abedyov 272.64258 14.26637 272.64133 14.26778
ZTF20abeeahl 237.97407 34.07344 237.97400 34.07339
ZTF20abeeyre 185.99435 48.35419 185.99567 48.35525
ZTF20abeeyrn 174.81305 54.23228 174.81295 54.22944
ZTF20abeeyrs 178.54850 55.34572 178.54860 55.34573
ZTF20abeeytg 188.71602 58.91676 188.70846 58.91514
ZTF20abeezqx 176.68979 14.82251 176.69039 14.82268
ZTF20abefaya 226.40771 -5.25387 226.40773 -5.25385
ZTF20abefbiq 224.08607 9.33576 224.08782 9.33608
ZTF20abefbnz 209.56200 23.61146 209.56203 23.61153
ZTF20abefdvd 229.84641 20.54268 229.84335 20.54350
ZTF20abefyha 261.15745 8.22802 261.15811 8.22800
ZTF20abefzfc 261.86177 30.19037 261.86415 30.19253
ZTF20abegate 269.96878 50.49108 269.96875 50.49084
ZTF20abegiry 34.27285 33.74547 34.27361 33.74713
ZTF20abegjom 35.63067 47.85008 35.63174 47.85001
ZTF20abeglzu 305.88679 19.71071 305.88632 19.71113
ZTF20abegoix 323.65633 62.37277 323.65403 62.37239
ZTF20abegopd 259.03050 40.78709 259.03095 40.78656
ZTF20abehvas 342.00331 26.80150 342.00332 26.80117
ZTF20abeimho 211.22059 -8.32260 211.22043 -8.32269
ZTF20abejvpr 219.33361 55.21362 219.33286 55.21447
ZTF20abektyy 270.00000 -80.00000 256.95014 51.75644
ZTF20abeldyn 264.01865 -0.49709 264.01857 -0.49715
ZTF20abeljuj 278.87437 36.59000 278.87547 36.59235
ZTF20abelnha 296.50894 70.01906 296.51147 70.01886
ZTF20abeoicg 219.25992 23.62730 219.26053 23.62758
ZTF20abeolig 209.30305 22.28177 209.30327 22.28118
ZTF20abeolsw 211.26910 29.52592 211.26812 29.52614
ZTF20abeqsrm 258.34256 1.54991 258.34204 1.55082
ZTF20abewogd 270.00000 -80.00000 312.09563 83.07760
ZTF20abexagc 359.00229 51.76120 359.00163 51.76040
ZTF20abexyxk 41.52410 37.97471 41.52725 37.97252
ZTF20abeyqmx 200.75377 -1.80421 200.75056 -1.80469
ZTF20abeyvwv 181.38839 26.58576 181.39122 26.58578
ZTF20abeywdn 169.06496 36.33074 169.06455 36.33068
ZTF20abezmku 210.24391 -11.23442 210.24459 -11.23501
ZTF20abfcshg 1.36511 32.53388 1.36452 32.53505
ZTF20abfcsnk 1.44302 33.76142 1.44401 33.76135
ZTF20abfemvr 203.06948 29.84674 203.06903 29.84631
ZTF20abffaxl 270.52956 31.85958 270.52998 31.85958
ZTF20abfhway 229.29942 5.73916 229.30123 5.73937
ZTF20abfhzhm 219.87029 38.44696 219.86995 38.44736
ZTF20abfklsy 307.48264 8.64607 307.48306 8.64557
ZTF20abfqeef 189.31099 67.01098 189.31062 67.00979
ZTF20abfsemq 239.55970 18.10474 239.55890 18.10280
ZTF20abfybms 204.67652 24.01050 204.67619 24.00932
ZTF20abfyriw 218.94058 24.72579 218.94393 24.72627
ZTF20abgakbv 324.07184 25.98827 324.07320 25.98755
ZTF20abgaovd 251.19158 -1.32469 251.19213 -1.32443
ZTF20abgbdeh 329.44463 -19.97623 329.44494 -19.97849
ZTF20abgbfyk 328.53422 -20.71213 328.53449 -20.71159
ZTF20abgbiet 292.32448 -22.72658 292.32431 -22.72689
ZTF20abgbvgl 352.02504 1.02640 352.02583 1.02616
ZTF20abgbwmt 347.40582 12.83021 347.40878 12.83004
ZTF20abgbxfm 0.64579 23.15022 0.64997 23.15175
ZTF20abgbxzn 353.60836 27.75693 353.60843 27.75691
ZTF20abgdspk 339.64270 1.35648 339.64255 1.35649
ZTF20abgdtmv 341.18114 12.79986 341.18129 12.79826
ZTF20abgevcw 247.03752 30.53795 247.03870 30.53851
ZTF20abgfekk 209.91266 29.71012 209.91286 29.71013
ZTF20abgfljj 196.90055 43.56122 196.89968 43.56000
ZTF20abgfvav 226.92463 32.00931 226.92268 32.00957
ZTF20abgijph 347.12647 46.16860 347.12761 46.16612
ZTF20abglyot 27.67959 26.83652 27.67723 26.84121
ZTF20abgpksj 276.52670 30.22232 276.52772 30.22250
ZTF20abgtran 9.03634 25.75113 9.03611 25.75094
ZTF20abguygh 245.12557 30.02264 245.12548 30.02254
ZTF20abgwffm 242.00688 0.04256 242.00633 0.04204
ZTF20abgwgqj 225.58414 27.81372 225.58371 27.81389
ZTF20abgzvff 346.55677 49.02642 346.55714 49.02616
ZTF20abhcean 254.06280 41.56737 254.06308 41.56726
ZTF20abhjesj 49.94291 41.51257 49.94405 41.51263
ZTF20abhjghg 43.99410 38.11103 43.99301 38.11082
ZTF20abhmnom 267.29308 31.75962 267.29333 31.75968
ZTF20abhmqdn 269.99308 44.86045 269.99266 44.86265
ZTF20abhrmxh 11.18268 46.74672 11.17895 46.74695
ZTF20abhvnzc 228.18820 41.23358 228.18802 41.23369
ZTF20abhzgly 340.66116 33.71390 340.66094 33.71390
ZTF20abijfqq 186.35422 18.20726 186.35082 18.20356
ZTF20abimuaw 248.24443 53.91005 248.24423 53.91008
ZTF20abipuee 286.10991 55.24586 286.10944 55.24608
ZTF20abirxmf 309.65179 -18.67164 309.65174 -18.67168
ZTF20abiscvb 6.87013 3.35023 6.86987 3.35012
ZTF20abisrhp 207.01138 32.07325 207.01196 32.07272
ZTF20abisvtr 274.35310 73.75091 274.35317 73.75093
ZTF20abixkhh 227.94638 36.77049 227.94697 36.77088
ZTF20abixkpg 183.04893 56.69962 183.04845 56.69995
ZTF20abixumi 250.18114 40.41462 250.18263 40.41447
ZTF20abjapav 241.84564 13.88790 241.84724 13.89268
ZTF20abjbiqf 273.32712 42.25155 273.32733 42.25159
ZTF20abjcuep 231.32923 21.35414 231.32936 21.35411
ZTF20abjfufv 334.25346 30.65589 334.25338 30.65583
ZTF20abjgfac 48.10671 19.25295 48.10632 19.25291
ZTF20abjkvyt 279.20797 30.32817 279.20675 30.32864
ZTF20abjkxwa 25.95793 30.35379 25.95761 30.35392
ZTF20abjlaim 215.64848 18.58801 215.64854 18.58748
ZTF20abjnmhn 225.33375 15.75819 225.33312 15.75750
ZTF20abjrror 186.88140 64.78837 186.88099 64.78870
ZTF20abjrrum 242.42921 31.31182 242.43067 31.31102
ZTF20abjubmm 245.18069 37.33159 245.18028 37.33100
ZTF20abjwtgr 270.00000 -80.00000 267.94056 43.56900
ZTF20abjwuju 277.89061 31.02585 277.89099 31.02512
ZTF20abjwuuv 266.65228 20.50372 266.65387 20.50471
ZTF20abjwvdh 268.60514 15.61860 268.60487 15.61803
ZTF20abjxrhg 298.43886 58.38942 298.43854 58.39038
ZTF20abjxwga 324.54547 6.74068 324.54571 6.74103
ZTF20abkacis 237.43012 38.99703 237.42943 38.99500
ZTF20abkcril 323.04200 13.81990 323.04009 13.81892
ZTF20abkdpsy 328.12391 42.90811 328.12380 42.90682
ZTF20abkdxng 171.04039 61.16897 171.04186 61.16591
ZTF20abkfhzy 297.95990 42.59396 297.96091 42.59375
ZTF20abkgypx 281.10294 22.21910 281.10264 22.21834
ZTF20abkhhjn 316.98188 -25.65279 316.98248 -25.66135
ZTF20abkhibz 310.54584 -22.12041 310.54572 -22.11852
ZTF20abkhjdq 306.21959 -21.69217 306.22532 -21.68994
ZTF20abkhtbc 325.40133 -26.59215 325.40400 -26.59224
ZTF20abkloyg 213.09768 42.66116 213.09783 42.66062
ZTF20abkrwdu 301.12528 9.33223 301.12432 9.33343
ZTF20abkwacw 341.52164 7.61932 341.52315 7.61723
ZTF20abkwvgc 215.31064 25.64967 215.31118 25.64941
ZTF20abkxion 220.95873 29.02230 220.95916 29.02279
ZTF20abkzhpk 267.48442 44.65766 267.48468 44.65789
ZTF20ablagfg 294.84585 -18.02974 294.84593 -18.02962
ZTF20ableiem 17.09813 33.13363 17.09833 33.13369
ZTF20ablhlio 202.14821 42.27252 202.14763 42.27231
ZTF20ablkswc 334.79033 5.55882 334.79034 5.55879
ZTF20ablnjvp 248.21765 13.50312 248.21784 13.50332
ZTF20abloktg 268.64538 19.69594 268.64554 19.69557
ZTF20ablqbvc 320.31208 1.24154 320.31186 1.24167
ZTF20ablstba 196.12212 38.25080 196.12242 38.25321
ZTF20ablvukx 338.92891 -16.59681 338.92879 -16.59692
ZTF20ablxtlp 9.90025 6.66423 9.89988 6.66412
ZTF20abmapla 320.87376 -7.67758 320.87572 -7.67892
ZTF20abmarcv 311.32101 7.11349 311.32097 7.11340
ZTF20abmbxrq 334.87598 -3.51474 334.87573 -3.51324
ZTF20abmbycd 355.34856 34.50647 355.34862 34.50660
ZTF20abmcrae 326.81837 10.24011 326.81849 10.23989
ZTF20abmcwll 1.35165 -18.06821 1.35485 -18.07267
ZTF20abmcwtd 7.85622 -12.45650 7.85715 -12.45677
ZTF20abmcxct 359.54052 -19.51433 359.53980 -19.51433
ZTF20abmcyox 13.15969 -9.22713 13.15805 -9.22635
ZTF20abmddts 270.00000 -80.00000 21.43414 2.43623
ZTF20abmdfcy 5.32579 21.07064 5.32488 21.07110
ZTF20abmectx 39.57136 41.45034 39.57233 41.44999
ZTF20abmlxrx 349.19308 -23.31114 349.19175 -23.31041
ZTF20abmmkyv 76.81653 65.55112 76.81530 65.55206
ZTF20abmmymj 249.28689 -1.00871 249.28725 -1.00859
ZTF20abmoans 218.05733 28.60119 218.05738 28.60114
ZTF20abmsppe 15.52199 -19.45604 15.52703 -19.45488
ZTF20abmspyz 17.86734 -17.36564 17.86575 -17.36834
ZTF20abmsqaa 19.22562 -15.52003 19.22616 -15.51974
ZTF20abmsqpr 12.59348 -20.21473 12.59471 -20.21557
ZTF20abmsxxr 18.46419 -6.35734 18.46498 -6.35871
ZTF20abmubmh 13.63293 -18.33397 13.63405 -18.33488
ZTF20abmudrv 18.29877 2.28388 18.30009 2.28388
ZTF20abmxovj 257.55068 55.64435 257.55140 55.64406
ZTF20abmxstg 267.29220 59.74551 267.29418 59.74660
ZTF20abmxtnh 295.40965 42.62258 295.41025 42.62035
ZTF20abmzfql 335.70128 23.63132 335.70091 23.63148
ZTF20abnbilr 67.36171 16.56427 67.35810 16.57069
ZTF20abnbpxq 68.82646 17.19559 68.82684 17.19570
ZTF20abndopb 272.27923 21.77215 272.27885 21.77689
ZTF20abndzyc 282.21083 40.24923 282.21086 40.24943
ZTF20abnlsww 315.43908 -17.57559 315.43929 -17.57575
ZTF20abnmahn 331.74479 13.03311 331.74475 13.03331
ZTF20abnnftk 270.00000 -80.00000 39.32329 7.29335
